FechaObservacion,Departamento,ValorObservado
2015-12-14,BOLÍVAR,0.0
2015-12-14,LA GUAJIRA,0.0
2015-12-14,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-14,SUCRE,13.299999999999999
2015-12-15,ANTIOQUIA,0.15000000000000002
2015-12-15,BOLÍVAR,0.305
2015-12-15,LA GUAJIRA,0.055
2015-12-15,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-15,SUCRE,3.6000000000000005
2015-12-16,ANTIOQUIA,0.05
2015-12-16,BOLÍVAR,0.0
2015-12-16,LA GUAJIRA,0.13
2015-12-16,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-16,SUCRE,0.2
2015-12-17,ANTIOQUIA,4.050000000000001
2015-12-17,BOLÍVAR,0.0
2015-12-17,LA GUAJIRA,0.0
2015-12-17,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-17,SUCRE,0.0
2015-12-18,ANTIOQUIA,2.1500000000000004
2015-12-18,BOLÍVAR,0.06
2015-12-18,LA GUAJIRA,0.0
2015-12-18,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-18,SUCRE,17.6
2015-12-19,ANTIOQUIA,0.05
2015-12-19,BOLÍVAR,0.0
2015-12-19,LA GUAJIRA,0.0
2015-12-19,SAN ANDRÉS PROVIDENCIA,0.1
2015-12-19,SUCRE,0.2
2015-12-20,ANTIOQUIA,0.0
2015-12-20,BOLÍVAR,0.0
2015-12-20,LA GUAJIRA,0.0
2015-12-20,SAN ANDRÉS PROVIDENCIA,0.05
2015-12-20,SUCRE,0.0
2015-12-21,ANTIOQUIA,0.0
2015-12-21,BOLÍVAR,0.0
2015-12-21,LA GUAJIRA,0.0
2015-12-21,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-21,SUCRE,0.0
2015-12-22,ANTIOQUIA,0.0
2015-12-22,BOLÍVAR,0.0
2015-12-22,LA GUAJIRA,0.0
2015-12-22,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-22,SUCRE,0.0
2015-12-23,ANTIOQUIA,0.0
2015-12-23,BOLÍVAR,0.0
2015-12-23,LA GUAJIRA,0.0
2015-12-23,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-23,SUCRE,0.0
2015-12-24,ANTIOQUIA,0.0
2015-12-24,BOLÍVAR,0.0
2015-12-24,LA GUAJIRA,0.0
2015-12-24,SAN ANDRÉS PROVIDENCIA,0.15000000000000002
2015-12-24,SUCRE,0.0
2015-12-25,ANTIOQUIA,0.0
2015-12-25,BOLÍVAR,0.0
2015-12-25,LA GUAJIRA,0.0
2015-12-25,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-25,SUCRE,0.0
2015-12-26,ANTIOQUIA,0.0
2015-12-26,BOLÍVAR,0.0
2015-12-26,LA GUAJIRA,0.0
2015-12-26,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-26,SUCRE,0.0
2015-12-27,ANTIOQUIA,0.0
2015-12-27,BOLÍVAR,0.0
2015-12-27,LA GUAJIRA,0.0
2015-12-27,SAN ANDRÉS PROVIDENCIA,0.05
2015-12-27,SUCRE,0.0
2015-12-28,ANTIOQUIA,0.0
2015-12-28,BOLÍVAR,0.0
2015-12-28,LA GUAJIRA,0.0
2015-12-28,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-28,SUCRE,0.0
2015-12-29,ANTIOQUIA,0.0
2015-12-29,BOLÍVAR,0.0
2015-12-29,LA GUAJIRA,0.0
2015-12-29,SAN ANDRÉS PROVIDENCIA,0.0
2015-12-29,SUCRE,0.0
2015-12-30,ANTIOQUIA,0.0
2015-12-30,BOLÍVAR,0.0
2015-12-30,LA GUAJIRA,0.0
2015-12-30,SAN ANDRÉS PROVIDENCIA,0.1
2015-12-30,SUCRE,0.0
2015-12-31,ANTIOQUIA,0.0
2015-12-31,BOLÍVAR,0.0
2015-12-31,LA GUAJIRA,0.0
2015-12-31,SAN ANDRÉS PROVIDENCIA,0.05
2015-12-31,SUCRE,0.0
2016-01-01,ANTIOQUIA,0.0
2016-01-01,BOLÍVAR,0.0
2016-01-01,LA GUAJIRA,0.0
2016-01-01,SAN ANDRÉS PROVIDENCIA,0.05
2016-01-01,SUCRE,0.0
2016-01-02,ANTIOQUIA,0.25
2016-01-02,BOLÍVAR,0.0
2016-01-02,LA GUAJIRA,0.005
2016-01-02,SAN ANDRÉS PROVIDENCIA,1.2500000000000002
2016-01-02,SUCRE,0.0
2016-01-03,ANTIOQUIA,0.0
2016-01-03,BOLÍVAR,0.0
2016-01-03,LA GUAJIRA,0.0
2016-01-03,SAN ANDRÉS PROVIDENCIA,2.1000000000000005
2016-01-03,SUCRE,0.0
2016-01-04,ANTIOQUIA,0.0
2016-01-04,BOLÍVAR,0.0
2016-01-04,LA GUAJIRA,0.0
2016-01-04,SAN ANDRÉS PROVIDENCIA,0.1
2016-01-04,SUCRE,0.0
2016-01-05,ANTIOQUIA,0.0
2016-01-05,BOLÍVAR,0.0
2016-01-05,LA GUAJIRA,0.0
2016-01-05,SAN ANDRÉS PROVIDENCIA,0.05
2016-01-05,SUCRE,0.0
2016-01-06,ANTIOQUIA,0.0
2016-01-06,BOLÍVAR,0.0
2016-01-06,LA GUAJIRA,0.0
2016-01-06,SAN ANDRÉS PROVIDENCIA,0.05
2016-01-06,SUCRE,0.0
2016-01-07,ANTIOQUIA,0.0
2016-01-07,BOLÍVAR,0.0
2016-01-07,LA GUAJIRA,0.0
2016-01-07,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-07,SUCRE,0.0
2016-01-08,ANTIOQUIA,0.0
2016-01-08,BOLÍVAR,0.0
2016-01-08,LA GUAJIRA,0.0
2016-01-08,SAN ANDRÉS PROVIDENCIA,0.05
2016-01-08,SUCRE,0.0
2016-01-09,ANTIOQUIA,0.0
2016-01-09,BOLÍVAR,0.0
2016-01-09,LA GUAJIRA,0.0
2016-01-09,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-09,SUCRE,0.0
2016-01-10,ANTIOQUIA,0.0
2016-01-10,BOLÍVAR,0.0
2016-01-10,LA GUAJIRA,0.0
2016-01-10,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-10,SUCRE,0.0
2016-01-11,ANTIOQUIA,0.1
2016-01-11,BOLÍVAR,0.0
2016-01-11,LA GUAJIRA,0.0
2016-01-11,SAN ANDRÉS PROVIDENCIA,0.05
2016-01-11,SUCRE,0.0
2016-01-12,ANTIOQUIA,0.05
2016-01-12,BOLÍVAR,0.0
2016-01-12,LA GUAJIRA,0.0
2016-01-12,SAN ANDRÉS PROVIDENCIA,0.15000000000000002
2016-01-12,SUCRE,0.0
2016-01-13,ANTIOQUIA,0.0
2016-01-13,BOLÍVAR,0.0
2016-01-13,LA GUAJIRA,0.0
2016-01-13,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-13,SUCRE,0.0
2016-01-14,ANTIOQUIA,0.0
2016-01-14,BOLÍVAR,0.0
2016-01-14,LA GUAJIRA,0.0
2016-01-14,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-14,SUCRE,0.0
2016-01-15,ANTIOQUIA,0.0
2016-01-15,BOLÍVAR,0.005
2016-01-15,LA GUAJIRA,0.0
2016-01-15,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-15,SUCRE,0.0
2016-01-16,ANTIOQUIA,0.0
2016-01-16,BOLÍVAR,0.0
2016-01-16,LA GUAJIRA,0.0
2016-01-16,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-16,SUCRE,0.0
2016-01-17,ANTIOQUIA,0.0
2016-01-17,BOLÍVAR,0.0
2016-01-17,LA GUAJIRA,0.0
2016-01-17,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-17,SUCRE,0.0
2016-01-18,ANTIOQUIA,0.0
2016-01-18,BOLÍVAR,0.0
2016-01-18,LA GUAJIRA,0.0
2016-01-18,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-18,SUCRE,0.0
2016-01-19,ANTIOQUIA,0.0
2016-01-19,BOLÍVAR,0.0
2016-01-19,LA GUAJIRA,0.25
2016-01-19,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-19,SUCRE,0.0
2016-01-20,ANTIOQUIA,20.05
2016-01-20,BOLÍVAR,0.0
2016-01-20,LA GUAJIRA,0.0
2016-01-20,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-20,SUCRE,0.0
2016-01-21,ANTIOQUIA,0.0
2016-01-21,BOLÍVAR,0.0
2016-01-21,LA GUAJIRA,0.0
2016-01-21,SAN ANDRÉS PROVIDENCIA,0.4
2016-01-21,SUCRE,0.0
2016-01-22,ANTIOQUIA,0.45
2016-01-22,BOLÍVAR,0.0
2016-01-22,LA GUAJIRA,0.0
2016-01-22,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-22,SUCRE,0.0
2016-01-23,ANTIOQUIA,0.05
2016-01-23,BOLÍVAR,0.0
2016-01-23,LA GUAJIRA,0.0
2016-01-23,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-23,SUCRE,0.0
2016-01-24,ANTIOQUIA,0.0
2016-01-24,BOLÍVAR,0.0
2016-01-24,LA GUAJIRA,0.0
2016-01-24,SAN ANDRÉS PROVIDENCIA,0.2
2016-01-24,SUCRE,0.0
2016-01-25,ANTIOQUIA,0.0
2016-01-25,BOLÍVAR,0.0
2016-01-25,LA GUAJIRA,0.0
2016-01-25,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-25,SUCRE,0.0
2016-01-26,ANTIOQUIA,0.0
2016-01-26,BOLÍVAR,0.0
2016-01-26,LA GUAJIRA,0.0
2016-01-26,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-26,SUCRE,0.0
2016-01-27,ANTIOQUIA,0.0
2016-01-27,BOLÍVAR,0.0
2016-01-27,LA GUAJIRA,0.0
2016-01-27,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-27,SUCRE,0.0
2016-01-28,ANTIOQUIA,0.0
2016-01-28,BOLÍVAR,0.0
2016-01-28,LA GUAJIRA,0.0
2016-01-28,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-28,SUCRE,0.0
2016-01-29,ANTIOQUIA,0.0
2016-01-29,BOLÍVAR,0.0
2016-01-29,LA GUAJIRA,0.0
2016-01-29,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-29,SUCRE,0.0
2016-01-30,ANTIOQUIA,0.0
2016-01-30,BOLÍVAR,0.0
2016-01-30,LA GUAJIRA,0.0
2016-01-30,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-30,SUCRE,0.0
2016-01-31,ANTIOQUIA,0.0
2016-01-31,BOLÍVAR,0.0
2016-01-31,LA GUAJIRA,0.0
2016-01-31,SAN ANDRÉS PROVIDENCIA,0.0
2016-01-31,SUCRE,0.0
2016-02-01,ANTIOQUIA,0.0
2016-02-01,BOLÍVAR,0.0
2016-02-01,LA GUAJIRA,0.0
2016-02-01,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-01,SUCRE,0.0
2016-02-02,ANTIOQUIA,0.0
2016-02-02,BOLÍVAR,0.0
2016-02-02,LA GUAJIRA,0.0
2016-02-02,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-02,SUCRE,0.0
2016-02-03,ANTIOQUIA,0.0
2016-02-03,BOLÍVAR,0.0
2016-02-03,LA GUAJIRA,0.0
2016-02-03,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-03,SUCRE,0.0
2016-02-04,ANTIOQUIA,0.0
2016-02-04,BOLÍVAR,0.0
2016-02-04,LA GUAJIRA,0.0
2016-02-04,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-04,SUCRE,0.0
2016-02-05,ANTIOQUIA,0.0
2016-02-05,BOLÍVAR,0.0
2016-02-05,LA GUAJIRA,0.0
2016-02-05,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-05,SUCRE,0.0
2016-02-06,ANTIOQUIA,0.05
2016-02-06,BOLÍVAR,0.0
2016-02-06,LA GUAJIRA,0.0
2016-02-06,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-06,SUCRE,0.0
2016-02-07,ANTIOQUIA,0.0
2016-02-07,BOLÍVAR,0.0
2016-02-07,LA GUAJIRA,0.0
2016-02-07,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-07,SUCRE,0.0
2016-02-08,ANTIOQUIA,0.05
2016-02-08,BOLÍVAR,0.0
2016-02-08,LA GUAJIRA,0.0
2016-02-08,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-08,SUCRE,0.0
2016-02-09,ANTIOQUIA,0.45
2016-02-09,BOLÍVAR,0.0
2016-02-09,LA GUAJIRA,0.0
2016-02-09,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-09,SUCRE,0.0
2016-02-10,ANTIOQUIA,0.0
2016-02-10,BOLÍVAR,0.0
2016-02-10,LA GUAJIRA,0.0
2016-02-10,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-10,SUCRE,0.0
2016-02-11,ANTIOQUIA,0.05
2016-02-11,BOLÍVAR,0.0
2016-02-11,LA GUAJIRA,0.0
2016-02-11,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-11,SUCRE,0.0
2016-02-12,ANTIOQUIA,0.0
2016-02-12,BOLÍVAR,0.0
2016-02-12,LA GUAJIRA,0.0
2016-02-12,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-12,SUCRE,0.0
2016-02-13,ANTIOQUIA,0.0
2016-02-13,BOLÍVAR,0.0
2016-02-13,LA GUAJIRA,0.0
2016-02-13,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-13,SUCRE,0.0
2016-02-14,ANTIOQUIA,0.0
2016-02-14,BOLÍVAR,0.0
2016-02-14,LA GUAJIRA,0.0
2016-02-14,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-14,SUCRE,0.0
2016-02-15,ANTIOQUIA,0.0
2016-02-15,BOLÍVAR,0.0
2016-02-15,LA GUAJIRA,0.0
2016-02-15,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-15,SUCRE,0.0
2016-02-16,ANTIOQUIA,0.2
2016-02-16,BOLÍVAR,0.0
2016-02-16,LA GUAJIRA,0.0
2016-02-16,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-16,SUCRE,0.0
2016-02-17,ANTIOQUIA,0.30000000000000004
2016-02-17,BOLÍVAR,0.0
2016-02-17,LA GUAJIRA,0.0
2016-02-17,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-17,SUCRE,0.0
2016-02-18,ANTIOQUIA,0.35
2016-02-18,BOLÍVAR,0.0
2016-02-18,LA GUAJIRA,0.0
2016-02-18,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-18,SUCRE,0.0
2016-02-19,ANTIOQUIA,0.0
2016-02-19,BOLÍVAR,0.0
2016-02-19,LA GUAJIRA,0.0
2016-02-19,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-19,SUCRE,0.0
2016-02-20,ANTIOQUIA,0.0
2016-02-20,BOLÍVAR,0.0
2016-02-20,LA GUAJIRA,0.0
2016-02-20,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-20,SUCRE,0.0
2016-02-21,ANTIOQUIA,0.0
2016-02-21,BOLÍVAR,0.0
2016-02-21,LA GUAJIRA,0.0
2016-02-21,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-21,SUCRE,0.0
2016-02-22,ANTIOQUIA,0.05
2016-02-22,BOLÍVAR,0.0
2016-02-22,LA GUAJIRA,0.0
2016-02-22,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-22,SUCRE,0.0
2016-02-23,ANTIOQUIA,0.2
2016-02-23,BOLÍVAR,0.0
2016-02-23,LA GUAJIRA,0.0
2016-02-23,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-23,SUCRE,0.0
2016-02-24,ANTIOQUIA,0.0
2016-02-24,BOLÍVAR,0.0
2016-02-24,LA GUAJIRA,0.0
2016-02-24,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-24,SUCRE,0.0
2016-02-25,ANTIOQUIA,0.8
2016-02-25,BOLÍVAR,0.0
2016-02-25,LA GUAJIRA,0.0
2016-02-25,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-25,SUCRE,0.2
2016-02-26,ANTIOQUIA,0.15
2016-02-26,BOLÍVAR,0.0
2016-02-26,LA GUAJIRA,0.0
2016-02-26,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-26,SUCRE,0.0
2016-02-27,ANTIOQUIA,0.0
2016-02-27,BOLÍVAR,0.0
2016-02-27,LA GUAJIRA,0.0
2016-02-27,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-27,SUCRE,0.0
2016-02-28,ANTIOQUIA,0.0
2016-02-28,BOLÍVAR,0.0
2016-02-28,LA GUAJIRA,0.0
2016-02-28,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-28,SUCRE,0.0
2016-02-29,ANTIOQUIA,1.3000000000000003
2016-02-29,BOLÍVAR,0.0
2016-02-29,LA GUAJIRA,0.0
2016-02-29,SAN ANDRÉS PROVIDENCIA,0.0
2016-02-29,SUCRE,0.0
2016-03-01,ANTIOQUIA,0.0
2016-03-01,BOLÍVAR,0.0
2016-03-01,LA GUAJIRA,0.0
2016-03-01,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-01,SUCRE,0.0
2016-03-02,ANTIOQUIA,0.44999999999999996
2016-03-02,BOLÍVAR,0.0
2016-03-02,LA GUAJIRA,0.0
2016-03-02,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-02,SUCRE,0.0
2016-03-03,ANTIOQUIA,0.0
2016-03-03,BOLÍVAR,0.0
2016-03-03,LA GUAJIRA,0.0
2016-03-03,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-03,SUCRE,0.0
2016-03-04,ANTIOQUIA,1.5000000000000002
2016-03-04,BOLÍVAR,0.0
2016-03-04,LA GUAJIRA,0.0
2016-03-04,SAN ANDRÉS PROVIDENCIA,0.1
2016-03-04,SUCRE,0.0
2016-03-05,ANTIOQUIA,0.05
2016-03-05,BOLÍVAR,0.0
2016-03-05,LA GUAJIRA,0.0
2016-03-05,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-05,SUCRE,0.0
2016-03-06,ANTIOQUIA,0.0
2016-03-06,BOLÍVAR,0.0
2016-03-06,LA GUAJIRA,0.0
2016-03-06,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-06,SUCRE,0.0
2016-03-07,ANTIOQUIA,0.0
2016-03-07,BOLÍVAR,0.0
2016-03-07,LA GUAJIRA,0.0
2016-03-07,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-07,SUCRE,0.0
2016-03-08,ANTIOQUIA,0.0
2016-03-08,BOLÍVAR,0.0
2016-03-08,LA GUAJIRA,0.0
2016-03-08,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-08,SUCRE,0.0
2016-03-09,ANTIOQUIA,0.0
2016-03-09,BOLÍVAR,0.0
2016-03-09,LA GUAJIRA,0.0
2016-03-09,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-09,SUCRE,0.0
2016-03-10,ANTIOQUIA,0.0
2016-03-10,BOLÍVAR,0.0
2016-03-10,LA GUAJIRA,0.17
2016-03-10,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-10,SUCRE,0.0
2016-03-11,ANTIOQUIA,0.39999999999999997
2016-03-11,BOLÍVAR,0.0
2016-03-11,LA GUAJIRA,0.0
2016-03-11,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-11,SUCRE,0.0
2016-03-12,ANTIOQUIA,0.0
2016-03-12,BOLÍVAR,0.0
2016-03-12,LA GUAJIRA,0.0
2016-03-12,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-12,SUCRE,0.0
2016-03-13,ANTIOQUIA,0.0
2016-03-13,BOLÍVAR,0.0
2016-03-13,LA GUAJIRA,0.0
2016-03-13,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-13,SUCRE,0.0
2016-03-14,ANTIOQUIA,0.0
2016-03-14,BOLÍVAR,0.0
2016-03-14,LA GUAJIRA,0.0
2016-03-14,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-14,SUCRE,0.0
2016-03-15,ANTIOQUIA,0.0
2016-03-15,BOLÍVAR,0.0
2016-03-15,LA GUAJIRA,0.0
2016-03-15,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-15,SUCRE,0.0
2016-03-16,ANTIOQUIA,6.15
2016-03-16,BOLÍVAR,0.0
2016-03-16,LA GUAJIRA,0.0
2016-03-16,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-16,SUCRE,0.0
2016-03-17,ANTIOQUIA,0.25
2016-03-17,BOLÍVAR,0.0
2016-03-17,LA GUAJIRA,0.0
2016-03-17,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-17,SUCRE,0.0
2016-03-18,ANTIOQUIA,0.65
2016-03-18,BOLÍVAR,0.0
2016-03-18,LA GUAJIRA,0.0
2016-03-18,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-18,SUCRE,0.0
2016-03-19,ANTIOQUIA,0.05
2016-03-19,BOLÍVAR,0.0
2016-03-19,LA GUAJIRA,0.0
2016-03-19,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-19,SUCRE,0.0
2016-03-20,ANTIOQUIA,1.1500000000000001
2016-03-20,BOLÍVAR,0.0
2016-03-20,LA GUAJIRA,0.0
2016-03-20,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-20,SUCRE,0.0
2016-03-21,ANTIOQUIA,0.65
2016-03-21,BOLÍVAR,0.0
2016-03-21,LA GUAJIRA,0.0
2016-03-21,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-21,SUCRE,0.0
2016-03-22,ANTIOQUIA,1.9
2016-03-22,BOLÍVAR,0.0
2016-03-22,LA GUAJIRA,0.0
2016-03-22,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-22,SUCRE,0.0
2016-03-23,ANTIOQUIA,0.0
2016-03-23,BOLÍVAR,0.0
2016-03-23,LA GUAJIRA,0.0
2016-03-23,SAN ANDRÉS PROVIDENCIA,0.1
2016-03-23,SUCRE,0.0
2016-03-24,ANTIOQUIA,1.3499999999999999
2016-03-24,BOLÍVAR,0.0
2016-03-24,LA GUAJIRA,0.0
2016-03-24,SAN ANDRÉS PROVIDENCIA,0.1
2016-03-24,SUCRE,0.0
2016-03-25,ANTIOQUIA,0.5
2016-03-25,BOLÍVAR,0.0
2016-03-25,LA GUAJIRA,0.0
2016-03-25,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-25,SUCRE,0.0
2016-03-26,ANTIOQUIA,1.2999999999999998
2016-03-26,BOLÍVAR,0.0
2016-03-26,LA GUAJIRA,0.0
2016-03-26,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-26,SUCRE,0.0
2016-03-27,ANTIOQUIA,0.15000000000000002
2016-03-27,BOLÍVAR,0.0
2016-03-27,LA GUAJIRA,0.0
2016-03-27,MAGDALENA,0.4
2016-03-27,SAN ANDRÉS PROVIDENCIA,0.1
2016-03-27,SUCRE,0.0
2016-03-28,ANTIOQUIA,0.05
2016-03-28,BOLÍVAR,0.0
2016-03-28,LA GUAJIRA,0.0
2016-03-28,MAGDALENA,0.0
2016-03-28,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-28,SUCRE,0.0
2016-03-29,ANTIOQUIA,0.0
2016-03-29,BOLÍVAR,0.0
2016-03-29,LA GUAJIRA,0.0
2016-03-29,MAGDALENA,0.0
2016-03-29,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-29,SUCRE,0.0
2016-03-30,ANTIOQUIA,0.0
2016-03-30,BOLÍVAR,0.0
2016-03-30,LA GUAJIRA,0.0
2016-03-30,MAGDALENA,0.0
2016-03-30,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-30,SUCRE,0.0
2016-03-31,ANTIOQUIA,0.05
2016-03-31,BOLÍVAR,0.0
2016-03-31,LA GUAJIRA,0.0
2016-03-31,MAGDALENA,0.0
2016-03-31,SAN ANDRÉS PROVIDENCIA,0.0
2016-03-31,SUCRE,0.0
2016-04-01,ANTIOQUIA,0.0
2016-04-01,BOLÍVAR,0.0
2016-04-01,LA GUAJIRA,0.0
2016-04-01,MAGDALENA,0.0
2016-04-01,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-01,SUCRE,0.0
2016-04-02,ANTIOQUIA,0.6000000000000001
2016-04-02,BOLÍVAR,0.0
2016-04-02,LA GUAJIRA,0.0
2016-04-02,MAGDALENA,0.0
2016-04-02,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-02,SUCRE,0.0
2016-04-03,ANTIOQUIA,0.0
2016-04-03,BOLÍVAR,0.0
2016-04-03,LA GUAJIRA,0.0
2016-04-03,MAGDALENA,0.0
2016-04-03,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-03,SUCRE,0.0
2016-04-04,ANTIOQUIA,0.25
2016-04-04,BOLÍVAR,0.0
2016-04-04,LA GUAJIRA,0.0
2016-04-04,MAGDALENA,0.0
2016-04-04,SAN ANDRÉS PROVIDENCIA,0.1
2016-04-04,SUCRE,0.0
2016-04-05,ANTIOQUIA,0.0
2016-04-05,BOLÍVAR,0.0
2016-04-05,LA GUAJIRA,0.0
2016-04-05,MAGDALENA,0.0
2016-04-05,SAN ANDRÉS PROVIDENCIA,1.4000000000000001
2016-04-05,SUCRE,0.0
2016-04-06,ANTIOQUIA,0.0
2016-04-06,BOLÍVAR,0.0
2016-04-06,LA GUAJIRA,0.0
2016-04-06,MAGDALENA,0.0
2016-04-06,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-06,SUCRE,0.0
2016-04-07,ANTIOQUIA,1.0000000000000002
2016-04-07,BOLÍVAR,0.0
2016-04-07,LA GUAJIRA,0.0
2016-04-07,MAGDALENA,0.0
2016-04-07,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-07,SUCRE,0.0
2016-04-08,ANTIOQUIA,0.0
2016-04-08,BOLÍVAR,0.0
2016-04-08,LA GUAJIRA,0.0
2016-04-08,MAGDALENA,0.0
2016-04-08,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-08,SUCRE,0.0
2016-04-09,ANTIOQUIA,0.0
2016-04-09,BOLÍVAR,0.0
2016-04-09,LA GUAJIRA,0.0
2016-04-09,MAGDALENA,0.0
2016-04-09,SAN ANDRÉS PROVIDENCIA,0.7
2016-04-09,SUCRE,0.0
2016-04-10,ANTIOQUIA,0.39999999999999997
2016-04-10,BOLÍVAR,0.0
2016-04-10,LA GUAJIRA,0.0
2016-04-10,MAGDALENA,0.0
2016-04-10,SAN ANDRÉS PROVIDENCIA,0.1
2016-04-10,SUCRE,0.0
2016-04-11,ANTIOQUIA,0.6000000000000001
2016-04-11,BOLÍVAR,0.0
2016-04-11,LA GUAJIRA,0.0
2016-04-11,MAGDALENA,0.6
2016-04-11,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-11,SUCRE,0.0
2016-04-12,ANTIOQUIA,30.80000000000001
2016-04-12,BOLÍVAR,0.0
2016-04-12,LA GUAJIRA,0.0
2016-04-12,MAGDALENA,0.0
2016-04-12,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-12,SUCRE,0.0
2016-04-13,ANTIOQUIA,0.0
2016-04-13,BOLÍVAR,0.0
2016-04-13,LA GUAJIRA,0.0
2016-04-13,MAGDALENA,0.0
2016-04-13,SAN ANDRÉS PROVIDENCIA,0.0
2016-04-13,SUCRE,0.0
2016-04-14,ANTIOQUIA,0.0
2016-04-14,BOLÍVAR,0.0
2016-04-14,LA GUAJIRA,0.0
2016-04-14,MAGDALENA,0.0
2016-04-14,SAN ANDRÉS PROVIDENCIA,0.0
